Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
9.5987E+17,03/02/2018,7:24:24 PM,Eastern Standard Time,amazon,@4k8joy No problem! <Emoji: Grinning face with smiling eyes> Which celebrity voice is your favorite?,1,0,4,
9.59604E+17,02/02/2018,1:45:36 AM,Eastern Standard Time,amazon,"@GodKingAlmighty Hey, Christopher! Were you able to grab some of those awesome sliders they had today?",1,0,0,
9.59583E+17,02/02/2018,12:21:55 AM,Eastern Standard Time,amazon,@ThatCuteShark Thanks for letting us know; these are the types <Emoji: Winking face> of things we like to hear!,0,0,0,
9.59582E+17,02/02/2018,12:18:24 AM,Eastern Standard Time,amazon,@DMartin1951 You're very welcome! <Emoji: Face with tears of joy> Which celebrity voice is your favorite?,17,0,12,
9.59577E+17,02/02/2018,11:59:00 PM,Eastern Standard Time,amazon,Looking for a T-shirt to rep your grandma's village in Italy? Jerry's got you covered. Start a business on Amazon:  http://amzn.to/stories  pic.twitter.com/0M86DgZM54,17,34,83,
9.59555E+17,02/02/2018,10:32:26 PM,Eastern Standard Time,amazon,@TheMontyShow Woohoo! <Emoji: Smiling face with open mouth> Were you able to pick up anything good?,0,0,0,
9.59548E+17,02/02/2018,10:04:29 PM,Eastern Standard Time,amazon,"@tj_byers Aww, shucks! We like you too! <Emoji: Smiling face with smiling eyes>",1,1,0,
9.59548E+17,02/02/2018,10:04:00 PM,Eastern Standard Time,amazon,@jayyfougere Welcome to the future! <Emoji: Rocket><Emoji: Robot face>,0,1,0,
9.59548E+17,02/02/2018,10:03:31 PM,Eastern Standard Time,amazon,@lenedgerly We know you'll be having a great day Len! Thanks for stopping by!! <Emoji: Grinning face with smiling eyes> <Emoji: Grinning face with smiling eyes>,0,0,0,
9.59472E+17,02/02/2018,5:02:00 PM,Eastern Standard Time,amazon,@Bleuec Oh no! That's a call for a day of depresso. <Emoji: Face with cold sweat> We hope your coffee arrives soon! <Emoji: Hot beverage>,0,1,1,
9.59266E+17,01/02/2018,3:25:00 AM,Eastern Standard Time,amazon,@iworedatlasyear Thank you for the shout out! We always aim to provide the best customer experience possible! <Emoji: Dash symbol><Emoji: Package><Emoji: Grinning face with smiling eyes>,2,1,1,
9.59255E+17,01/02/2018,2:38:29 AM,Eastern Standard Time,amazon,"@JoshuaKusnick The pleasure is ours, detective! <Emoji: Sleuth or spy><Emoji: Right-pointing magnifying glass>",1,1,1,
9.59214E+17,01/02/2018,11:55:34 PM,Eastern Standard Time,amazon,We asked a few great business thinkers: What's your best advice for entrepreneurs? Here's the result.  http://amzn.to/twInsights  #DayOneInsights #entrepreneurship pic.twitter.com/O5BCV5buTo,26,50,94,"#DayOneInsights,#entrepreneurship"
9.59205E+17,01/02/2018,11:20:52 PM,Eastern Standard Time,amazon,@DadtasticVoyage We're so happy that you love the Amazon Fire TV Stick! Have you tried all of these awesome Alexa features on Amazon Fire TV:  http://amzn.to/2BOaSI3 ?,1,1,1,
9.59129E+17,01/02/2018,6:18:29 PM,Eastern Standard Time,amazon,"@S4ydee Enjoy the sweet tunes! Happy to see you, again! <Emoji: Smiling face with sunglasses>",1,0,1,
9.58946E+17,31/01/2018,6:10:50 AM,Eastern Standard Time,amazon,@Terri_UH We're happy you found this Instant Pot treasure! Is there a recipe you're looking forward to trying?  <Emoji: Smiling face with open mouth>,1,1,1,
9.58891E+17,31/01/2018,2:34:51 AM,Eastern Standard Time,amazon,"@llarson42 We're glad you received a working keyboard! Hopefully, this certain someone isn't ""feline"" hungry for your personal items anymore.",1,0,0,
9.58891E+17,31/01/2018,2:34:25 AM,Eastern Standard Time,amazon,@JMoore4LSU Now that's the definition of a special delivery!,0,0,1,
9.58853E+17,31/01/2018,12:00:31 AM,Eastern Standard Time,amazon,A college student uses his insurance money to build a T-shirt business. Become an entrepreneur on Amazon:  http://amzn.to/stories  pic.twitter.com/SUtBlh5bGq,26,49,156,
9.58564E+17,30/01/2018,4:53:00 AM,Eastern Standard Time,amazon,"@justinthehun To make old fries taste fresh, simply drop them back in the fryer for approximately 45 seconds to a minute depending on the thickness of the fry! <Emoji: Face with tears of joy>",1,0,2,
9.58517E+17,30/01/2018,1:48:26 AM,Eastern Standard Time,amazon,"@The_muzz1 Make sure you don't let them run around loose in your living room! I hear they have a nasty habit of going around yelling, ""EXTERMINATE!"" <Emoji: Grinning face with smiling eyes>",0,0,2,
9.58467E+17,30/01/2018,10:28:30 PM,Eastern Standard Time,amazon,@EdDixon937 We see she's perfected the begging face. It's like she knew the package was for her! <Emoji: Paw prints>,1,1,2,
9.58381E+17,30/01/2018,4:45:33 PM,Eastern Standard Time,amazon,Small businesses around the world sell on Amazon. We asked a few friends to share some advice for these entrepreneurs:  http://amzn.to/twInsights  #DayOneInsights #entrepreneurship pic.twitter.com/Qh4FuukFOr,34,55,131,"#DayOneInsights,#entrepreneurship"
9.58201E+17,29/01/2018,4:50:25 AM,Eastern Standard Time,amazon,@thesweetsammie We're glad you enjoy window shopping <Emoji: Shopping trolley> with us from the comfort of your own home! <Emoji: House building> What has been your most favorite find?,0,0,1,
9.58186E+17,29/01/2018,3:53:00 AM,Eastern Standard Time,amazon,@mnthlyanimeclub We're glad you're enjoying the show! <Emoji: Movie camera><Emoji: Clapper board><Emoji: Popcorn>,0,0,1,
9.58139E+17,29/01/2018,12:43:29 AM,Eastern Standard Time,amazon,@Tonya_Stylz Sounds like a fine way to spend an evening!,1,0,1,
9.58106E+17,29/01/2018,10:32:30 PM,Eastern Standard Time,amazon,@FrancBeans That's not laziness! It's efficiency!,1,0,1,
9.58102E+17,29/01/2018,10:17:31 PM,Eastern Standard Time,amazon,"@allisonpiwo It can't be wrong if it feels so ""write"". <Emoji: Smiling face with smiling eyes> Glad you're enjoying your new notebook!",1,0,0,
9.58037E+17,29/01/2018,6:00:41 PM,Eastern Standard Time,amazon,@ArtThouBored We might need to upgrade to Same-Day Delivery for that adorable face! <Emoji: Dog face><Emoji: Heavy red heart>,0,1,4,
9.5785E+17,28/01/2018,5:37:30 AM,Eastern Standard Time,amazon,@joshpillbox Love it! <Emoji: Growing heart> Now you can stay at home and still say you had gone fishing over the weekend.<Emoji: Fish><Emoji: Fish>,0,0,1,
9.5785E+17,28/01/2018,5:36:26 AM,Eastern Standard Time,amazon,Welcome to Flavortown! We hope he inspires some culinary genius!,0,0,2,
9.57788E+17,28/01/2018,1:30:06 AM,Eastern Standard Time,amazon,"@stefed She's currently only available for private concerts, but don't be afraid to turn up the volume and sing along! <Emoji: Smiling face with smiling eyes><Emoji: Musical note> <Emoji: Multiple musical notes>",0,0,0,
9.57755E+17,28/01/2018,11:20:25 PM,Eastern Standard Time,amazon,"@imabee11 She is absolutely the most adorable coworker anyone could ask for! Smart, too! Her taste in music is excellent! Has she tried the ""Meow"" skill yet?  <Emoji: Smiling face with heart-shaped eyes> <Emoji: Cat face>",0,0,1,
9.57736E+17,28/01/2018,10:05:29 PM,Eastern Standard Time,amazon,@katelend_davis That's so great to hear! <Emoji: Sparkling heart> Do you know what her favorite feature might be?,1,0,1,
9.57651E+17,28/01/2018,4:26:32 PM,Eastern Standard Time,amazon,"@lisahmacpherson Thank you for the shout out today, Lisa! We're thrilled to have been of service and hope you have a fantastic day!",0,0,0,
9.57429E+17,27/01/2018,1:44:30 AM,Eastern Standard Time,amazon,@AllanAumento We're glad you're taking time for your shelf! Allan is officially booked tonight! Who's your favorite author? <Emoji: Smiling face with smiling eyes><Emoji: Books><Emoji: Heavy red heart>,0,0,1,
9.57418E+17,27/01/2018,1:01:55 AM,Eastern Standard Time,amazon,@TamatoaIsShiny Nothing compares to reading a new book and getting lost in another world. Have you read anything exciting recently? <Emoji: Books>,1,0,2,
9.57414E+17,27/01/2018,12:42:27 AM,Eastern Standard Time,amazon,@mummyevie We understand! Getting out of bed in the morning can be so ruff! pic.twitter.com/4uED2zl7zd,0,5,11,
9.57409E+17,27/01/2018,12:23:27 AM,Eastern Standard Time,amazon,@Karone81 We're 'positive' you'll love them! <Emoji: Heavy red heart>,1,0,1,
9.57388E+17,27/01/2018,11:00:00 PM,Eastern Standard Time,amazon,@Weick5522 We love you too! <Emoji: Smiling face with smiling eyes>,0,1,1,
9.5737E+17,27/01/2018,9:50:00 PM,Eastern Standard Time,amazon,@gdeems So glad to hear we could help bring a smile to their faces. It seems like they had a magical time! What was their favorite part?,1,1,1,
9.57358E+17,27/01/2018,9:02:30 PM,Eastern Standard Time,amazon,@yasitzbabs And we appreciate you! We're always excited to hear from our customers. Have a fantastic day! <Emoji: Heavy red heart>,0,0,1,
9.57242E+17,27/01/2018,1:22:27 PM,Eastern Standard Time,amazon,@SeanCarlstorm Thanks for reaching out to us today. Do you have a favorite episode?,1,0,2,
9.57242E+17,27/01/2018,1:22:01 PM,Eastern Standard Time,amazon,@MRKPMNTL Hey! What's your favorite part of the show?,1,0,0,
9.57128E+17,26/01/2018,5:49:25 AM,Eastern Standard Time,amazon,@JayeshKawli Thanks for shopping with us! We're thrilled to hear you like the new feature! <Emoji: Smiling face with heart-shaped eyes>,0,0,0,
9.57088E+17,26/01/2018,3:08:00 AM,Eastern Standard Time,amazon,"@Niamh_Hardaker Given the pup-ortunity, we go mutts when showcasing our furry friends! <Emoji: Dog face> <Emoji: Grinning face with smiling eyes>",0,0,2,
9.57088E+17,26/01/2018,3:07:31 AM,Eastern Standard Time,amazon,@missdavey304 We love new ideas! Seems you have some creative innovators on your hands. Thanks so much for sharing!,0,0,0,
9.5704E+17,26/01/2018,11:58:50 PM,Eastern Standard Time,amazon,"@callmemrssachs Whatever you were expecting, this looks like a much better trade off!",0,0,1,
9.56762E+17,25/01/2018,5:34:29 AM,Eastern Standard Time,amazon,@_8development We're so glad you're enjoying your Echo Spot!,0,0,1,
9.56748E+17,25/01/2018,4:36:57 AM,Eastern Standard Time,amazon,@JosieDabish It's so awesome to hear you enjoy @CreateSpace! <Emoji: Smiling face with smiling eyes>,0,0,0,
9.56741E+17,25/01/2018,4:10:56 AM,Eastern Standard Time,amazon,@cotter_emily Three words for you: Treat. Your. Self. 🎜Treat yourself two-thousand eighteen!🎝,0,0,1,
9.56714E+17,25/01/2018,2:22:30 AM,Eastern Standard Time,amazon,@PerraNanc We  <Emoji: Heavy red heart>  you too!,0,0,0,
9.56674E+17,25/01/2018,11:42:50 PM,Eastern Standard Time,amazon,@ally_ghoul13 That is amazing! Global travel is the way to go!,0,0,1,
9.56601E+17,25/01/2018,6:55:00 PM,Eastern Standard Time,amazon,@senorita_hanna Oh wow! We're pretty jealous we can't join in the games too! <Emoji: Smiling face with heart-shaped eyes> ^CL,0,0,1,
9.56577E+17,25/01/2018,5:19:00 PM,Eastern Standard Time,amazon,@dabidosan Customers giving us a shout-out <Emoji: Public address loudspeaker> <Emoji: Grinning face with smiling eyes> #MakeADayBetterIn5Words,0,0,0,#MakeADayBetterIn5Words
9.56397E+17,24/01/2018,5:23:48 AM,Eastern Standard Time,amazon,@rosio_yo <Emoji: Heavy red heart>,0,1,2,
9.56397E+17,24/01/2018,5:23:00 AM,Eastern Standard Time,amazon,@J_FoxyMama We're glad we could get Sophie her bed quickly! Let her know that the box it came in also doubles as a cat house!,1,0,1,
9.56357E+17,24/01/2018,2:44:30 AM,Eastern Standard Time,amazon,@TheRestOfItaly Enjoy! <Emoji: Heavy red heart> ^CL,0,0,1,
9.56357E+17,24/01/2018,2:44:00 AM,Eastern Standard Time,amazon,@alaarama93 Don't forget some popcorn and some drinks before the show begins! <Emoji: Grinning face with smiling eyes>^CL,0,0,1,
9.56332E+17,24/01/2018,1:06:00 AM,Eastern Standard Time,amazon,@_bcook Surprise presents are the best kind! <Emoji: Wrapped present> What's your favorite thing you've ordered from Amazon lately? ^CL,1,0,1,
9.56332E+17,24/01/2018,1:05:36 AM,Eastern Standard Time,amazon,@rachelamyyy Hey! We're glad you like it! Have a fabulous day! ^CL,0,0,2,
9.56257E+17,24/01/2018,8:08:26 PM,Eastern Standard Time,amazon,@tophersimmons Thanks for the shout out! We wouldn't be able to do it without amazing customers like you! <Emoji: Smiling face with smiling eyes>,1,0,1,
9.55979E+17,23/01/2018,1:42:00 AM,Eastern Standard Time,amazon,@Koppany_Jordan You're very welcome!!! We hope you enjoy your book! <Emoji: Open book>,1,0,2,
9.55979E+17,23/01/2018,1:41:29 AM,Eastern Standard Time,amazon,@S4ydee We're like that old best friend you haven't talked to in years. We just pick up right where we left off.,1,1,1,
9.55979E+17,23/01/2018,1:40:55 AM,Eastern Standard Time,amazon,@ViriWirii We love our customers too! <Emoji: Two hearts> We're so glad to hear we make your life more convenient. What are some of your favorite kinds of things to buy on Amazon?,0,0,0,
9.55947E+17,23/01/2018,11:34:00 PM,Eastern Standard Time,amazon,"@JoseNotJuan You gotta be ""chick'en"" me! This is the best idea since fried chicken! <Emoji: Winking face> <Emoji: Rooster>",2,0,1,
9.55634E+17,22/01/2018,2:50:31 AM,Eastern Standard Time,amazon,@Volume305 HA! <Emoji: Face with tears of joy> #future,0,1,2,#future
9.55629E+17,22/01/2018,2:30:01 AM,Eastern Standard Time,amazon,"@the_geeky_troll Without gaming, we'd turn into a nation of savages! <Emoji: Video game><Emoji: Video game><Emoji: Video game>",1,1,1,
9.55612E+17,22/01/2018,1:23:57 AM,Eastern Standard Time,amazon,@katiejmer Pets are part of the family too! <Emoji: Heavy red heart> What pets do you have? <Emoji: Dog> <Emoji: Cat><Emoji: Rabbit><Emoji: Bird> <Emoji: Tropical fish>,0,0,1,
9.55588E+17,22/01/2018,11:47:00 PM,Eastern Standard Time,amazon,@_Kowalczyk Thanks for the kind words! We love hearing from our customers!,0,0,1,
9.55252E+17,21/01/2018,1:33:00 AM,Eastern Standard Time,amazon,"@mawrnie This brings a smile to our heart! <Emoji: Heavy red heart>  We're so glad we could help make him smile. <Emoji: Grinning face>That was some fast thinking, Marnie!",2,0,2,
9.55244E+17,21/01/2018,1:01:51 AM,Eastern Standard Time,amazon,"@picturecats Okay! This is the cutest furbaby! There's nothing more adorable than a kitty surrounded by ""peanuts"" in an Amazon box! Thanks for sharing!  <Emoji: Cat face> <Emoji: Package> <Emoji: Smiling face with heart-shaped eyes>",0,16,99,
9.55189E+17,21/01/2018,9:23:54 PM,Eastern Standard Time,amazon,@MzLWong Thank you for sharing your positive experience with us! Have a great day!,0,0,0,
9.55167E+17,21/01/2018,7:55:53 PM,Eastern Standard Time,amazon,"#AmazonGo opens on Monday, January 22 in Seattle. Get the app to enter the store. See you soon!  http://amzn.to/2DqGi9m  pic.twitter.com/shIyrifZyk",426,3597,6897,#AmazonGo
9.55163E+17,21/01/2018,7:40:53 PM,Eastern Standard Time,amazon,"@sweeeetbabyk Sounds like you have a ""Handel"" on the perfect recipe for an amazing day. Sit ""Bach,"" relax and enjoy! <Emoji: Musical score>",0,0,1,
9.5514E+17,21/01/2018,6:06:36 PM,Eastern Standard Time,amazon,@LeeBrookes14 Ooo. Rich stuff! <Emoji: Smiling face with heart-shaped eyes>,0,0,0,
9.55066E+17,21/01/2018,1:13:28 PM,Eastern Standard Time,amazon,@DeannaRilling DJ Shadow The Cat is looking purrrfect!,0,0,1,
9.54846E+17,20/01/2018,10:38:57 PM,Eastern Standard Time,amazon,"@sbkaj So many books, so little time! <Emoji: Books><Emoji: Grinning face with smiling eyes>",0,0,3,
9.5448E+17,19/01/2018,10:24:55 PM,Eastern Standard Time,amazon,@NotJustCrayons You're their own real life Ms. Frizzle! <Emoji: Woman><Emoji: Rocket> What part of the solar system are you exploring?,1,0,0,
9.54221E+17,18/01/2018,5:17:23 AM,Eastern Standard Time,amazon,@melide7 It is so relaxing! Have you listened to rain forest or thunderstorm sounds? <Emoji: Cloud with rain> <Emoji: Smiling face with open mouth and smiling eyes>,1,2,0,
9.54202E+17,18/01/2018,3:59:54 AM,Eastern Standard Time,amazon,@golclversace Woot! Nothing like a good book! Let us know how you like it!,1,0,0,
9.54194E+17,18/01/2018,3:28:24 AM,Eastern Standard Time,amazon,@pricklypear13 AWWWW! It sounds like he has awesome parents!,1,0,1,
9.54165E+17,18/01/2018,1:32:00 AM,Eastern Standard Time,amazon,"@casspritch Doesn't everyone search Amazon when they're supposed to be socializing? No, just us? <Emoji: Smiling face with sunglasses> Cool!",1,0,1,
9.54161E+17,18/01/2018,1:18:00 AM,Eastern Standard Time,amazon,@sarahazure Nothing quite like footie pajamas to start the night off right!,0,0,0,
9.54135E+17,18/01/2018,11:34:51 PM,Eastern Standard Time,amazon,"@Reabelyl We're happy to see that you're taking advantage of your local Amazon Lockers, Talon! <Emoji: Grinning face>",1,2,2,
9.54135E+17,18/01/2018,11:34:00 PM,Eastern Standard Time,amazon,@ryanerdmann Fur babies <Emoji: Disappointed but relieved face> looks like they're having a ruff day!,0,1,2,
9.54067E+17,18/01/2018,7:06:00 PM,Eastern Standard Time,amazon,@LimSahar How cute! <Emoji: Grinning face with smiling eyes> What is their favorite thing about Alexa? <Emoji: Heavy red heart> ^CL,1,0,0,
9.54019E+17,18/01/2018,3:52:38 PM,Eastern Standard Time,amazon,@KarenAvocado That looks like a purr-fect fit to us! <Emoji: Winking face>,0,0,1,
9.53804E+17,17/01/2018,1:38:00 AM,Eastern Standard Time,amazon,@DavidDHaynes We're wondering what he ordered! Anything great?<Emoji: Dog face>,1,0,0,
9.5379E+17,17/01/2018,12:45:26 AM,Eastern Standard Time,amazon,"@MikeONeill301 Ooooh! Something awesome, we're sure! The suspense! <Emoji: Flushed face>",1,0,2,
9.53507E+17,16/01/2018,5:57:24 AM,Eastern Standard Time,amazon,"@nowaimegan Silly rabbit, boxes are for cats! <Emoji: Winking face><Emoji: Rabbit><Emoji: Heavy red heart>",2,1,6,
9.53504E+17,16/01/2018,5:47:27 AM,Eastern Standard Time,amazon,"@cr7fan_21 Thanks, Ricardo! <Emoji: Grinning face with smiling eyes> A happy customer is always our goal! <Emoji: Soccer ball>",0,0,1,
